crn,subject,courseno,name,section,seats_taken,seats,weekly_position,location,start,end,day
82949,MATH,2010,Multivar Calc & Matrix Algebra,13,22,30,0,EATON 214,1400,1520,1
82949,MATH,2010,Multivar Calc & Matrix Algebra,13,22,30,1,EATON 214,1400,1520,4
82949,MATH,2010,Multivar Calc & Matrix Algebra,13,22,30,2,DARRIN 232,0800,0850,2
82950,MATH,2010,Multivar Calc & Matrix Algebra,14,28,30,0,EATON 214,1400,1520,1
82950,MATH,2010,Multivar Calc & Matrix Algebra,14,28,30,1,EATON 214,1400,1520,4
82950,MATH,2010,Multivar Calc & Matrix Algebra,14,28,30,2,DARRIN 232,0800,0850,5
83052,MATH,2010,Multivar Calc & Matrix Algebra,15,31,30,0,EATON 214,1400,1520,1
83052,MATH,2010,Multivar Calc & Matrix Algebra,15,31,30,1,EATON 214,1400,1520,4
83052,MATH,2010,Multivar Calc & Matrix Algebra,15,31,30,2,DARRIN 232,0900,0950,2
83053,MATH,2010,Multivar Calc & Matrix Algebra,16,28,30,0,EATON 214,1400,1520,1
83053,MATH,2010,Multivar Calc & Matrix Algebra,16,28,30,1,EATON 214,1400,1520,4
83053,MATH,2010,Multivar Calc & Matrix Algebra,16,28,30,2,DARRIN 232,0900,0950,5
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,0,DARRIN 324,1200,1250,1
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,1,DARRIN 324,1200,1250,3
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,2,DARRIN 324,1200,1250,4
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,3,LOW 3045,0800,0850,2
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,0,DARRIN 324,1200,1250,1
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,1,DARRIN 324,1200,1250,3
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,2,DARRIN 324,1200,1250,4
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,3,LOW 3045,0800,0850,5
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,0,DARRIN 324,1200,1250,1
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,1,DARRIN 324,1200,1250,3
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,2,DARRIN 324,1200,1250,4
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,3,LOW 3045,0900,0950,2
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,0,DARRIN 324,1200,1250,1
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,1,DARRIN 324,1200,1250,3
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,2,DARRIN 324,1200,1250,4
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,3,LOW 3045,0900,0950,5
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,0,DARRIN 324,1000,1050,1
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,1,DARRIN 324,1000,1050,3
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,2,DARRIN 324,1000,1050,4
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,3,CARNEG 206,0800,0850,2
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,0,DARRIN 324,1000,1050,1
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,1,DARRIN 324,1000,1050,3
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,2,DARRIN 324,1000,1050,4
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,3,CARNEG 206,0800,0850,5
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,0,DARRIN 324,1000,1050,1
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,1,DARRIN 324,1000,1050,3
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,2,DARRIN 324,1000,1050,4
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,3,CARNEG 206,0900,0950,2
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,0,DARRIN 324,1000,1050,1
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,1,DARRIN 324,1000,1050,3
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,2,DARRIN 324,1000,1050,4
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,3,CARNEG 206,0900,0950,5
81114,MATH,2010,Multivar Calc & Matrix Algebra,01,30,30,0,EATON 214,1000,1120,2
81114,MATH,2010,Multivar Calc & Matrix Algebra,01,30,30,1,EATON 214,1000,1120,5
81114,MATH,2010,Multivar Calc & Matrix Algebra,01,30,30,2,LOW 3116,1200,1250,1
81115,MATH,2010,Multivar Calc & Matrix Algebra,02,30,30,0,EATON 214,1000,1120,2
81115,MATH,2010,Multivar Calc & Matrix Algebra,02,30,30,1,EATON 214,1000,1120,5
81115,MATH,2010,Multivar Calc & Matrix Algebra,02,30,30,2,LOW 3116,1200,1250,4
81116,MATH,2010,Multivar Calc & Matrix Algebra,03,31,30,0,EATON 214,1000,1120,2
81116,MATH,2010,Multivar Calc & Matrix Algebra,03,31,30,1,EATON 214,1000,1120,5
81116,MATH,2010,Multivar Calc & Matrix Algebra,03,31,30,2,LOW 3116,1300,1350,1
81117,MATH,2010,Multivar Calc & Matrix Algebra,04,31,30,0,EATON 214,1000,1120,2
81117,MATH,2010,Multivar Calc & Matrix Algebra,04,31,30,1,EATON 214,1000,1120,5
81117,MATH,2010,Multivar Calc & Matrix Algebra,04,31,30,2,LOW 3116,1300,1350,4
81366,MATH,2010,Multivar Calc & Matrix Algebra,05,28,33,0,EATON 214,1400,1520,2
81366,MATH,2010,Multivar Calc & Matrix Algebra,05,28,33,1,EATON 214,1400,1520,5
81366,MATH,2010,Multivar Calc & Matrix Algebra,05,28,33,2,SAGE 2704,0800,0850,1
81364,MATH,2010,Multivar Calc & Matrix Algebra,06,30,33,0,EATON 214,1400,1520,2
81364,MATH,2010,Multivar Calc & Matrix Algebra,06,30,33,1,EATON 214,1400,1520,5
81364,MATH,2010,Multivar Calc & Matrix Algebra,06,30,33,2,SAGE 2704,0800,0850,4
82912,MATH,2010,Multivar Calc & Matrix Algebra,07,31,33,0,EATON 214,1400,1520,2
82912,MATH,2010,Multivar Calc & Matrix Algebra,07,31,33,1,EATON 214,1400,1520,5
82912,MATH,2010,Multivar Calc & Matrix Algebra,07,31,33,2,SAGE 2704,0900,0950,1
81365,MATH,2010,Multivar Calc & Matrix Algebra,08,33,33,0,EATON 214,1400,1520,2
81365,MATH,2010,Multivar Calc & Matrix Algebra,08,33,33,1,EATON 214,1400,1520,5
81365,MATH,2010,Multivar Calc & Matrix Algebra,08,33,33,2,SAGE 2704,0900,0950,4
82674,MATH,2010,Multivar Calc & Matrix Algebra,09,34,35,0,DARRIN 330,0830,0950,2
82674,MATH,2010,Multivar Calc & Matrix Algebra,09,34,35,1,DARRIN 330,0830,0950,5
82674,MATH,2010,Multivar Calc & Matrix Algebra,09,34,35,2,LALLY 104,0900,0950,1
82675,MATH,2010,Multivar Calc & Matrix Algebra,10,34,35,0,DARRIN 330,0830,0950,2
82675,MATH,2010,Multivar Calc & Matrix Algebra,10,34,35,1,DARRIN 330,0830,0950,5
82675,MATH,2010,Multivar Calc & Matrix Algebra,10,34,35,2,LALLY 104,0900,0950,4
82676,MATH,2010,Multivar Calc & Matrix Algebra,11,31,35,0,DARRIN 330,0830,0950,2
82676,MATH,2010,Multivar Calc & Matrix Algebra,11,31,35,1,DARRIN 330,0830,0950,5
82676,MATH,2010,Multivar Calc & Matrix Algebra,11,31,35,2,LALLY 104,0800,0850,1
82677,MATH,2010,Multivar Calc & Matrix Algebra,12,30,35,0,DARRIN 330,0830,0950,2
82677,MATH,2010,Multivar Calc & Matrix Algebra,12,30,35,1,DARRIN 330,0830,0950,5
82677,MATH,2010,Multivar Calc & Matrix Algebra,12,30,35,2,LALLY 104,0800,0850,4
82949,MATH,2010,Multivar Calc & Matrix Algebra,13,22,30,0,EATON 214,1400,1520,1
82949,MATH,2010,Multivar Calc & Matrix Algebra,13,22,30,1,EATON 214,1400,1520,4
82949,MATH,2010,Multivar Calc & Matrix Algebra,13,22,30,2,DARRIN 232,0800,0850,2
82950,MATH,2010,Multivar Calc & Matrix Algebra,14,28,30,0,EATON 214,1400,1520,1
82950,MATH,2010,Multivar Calc & Matrix Algebra,14,28,30,1,EATON 214,1400,1520,4
82950,MATH,2010,Multivar Calc & Matrix Algebra,14,28,30,2,DARRIN 232,0800,0850,5
83052,MATH,2010,Multivar Calc & Matrix Algebra,15,31,30,0,EATON 214,1400,1520,1
83052,MATH,2010,Multivar Calc & Matrix Algebra,15,31,30,1,EATON 214,1400,1520,4
83052,MATH,2010,Multivar Calc & Matrix Algebra,15,31,30,2,DARRIN 232,0900,0950,2
83053,MATH,2010,Multivar Calc & Matrix Algebra,16,28,30,0,EATON 214,1400,1520,1
83053,MATH,2010,Multivar Calc & Matrix Algebra,16,28,30,1,EATON 214,1400,1520,4
83053,MATH,2010,Multivar Calc & Matrix Algebra,16,28,30,2,DARRIN 232,0900,0950,5
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,0,DARRIN 324,1200,1250,1
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,1,DARRIN 324,1200,1250,3
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,2,DARRIN 324,1200,1250,4
83821,MATH,2010,Multivar Calc & Matrix Algebra,17,34,35,3,LOW 3045,0800,0850,2
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,0,DARRIN 324,1200,1250,1
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,1,DARRIN 324,1200,1250,3
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,2,DARRIN 324,1200,1250,4
83822,MATH,2010,Multivar Calc & Matrix Algebra,18,35,35,3,LOW 3045,0800,0850,5
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,0,DARRIN 324,1200,1250,1
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,1,DARRIN 324,1200,1250,3
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,2,DARRIN 324,1200,1250,4
83823,MATH,2010,Multivar Calc & Matrix Algebra,19,36,35,3,LOW 3045,0900,0950,2
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,0,DARRIN 324,1200,1250,1
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,1,DARRIN 324,1200,1250,3
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,2,DARRIN 324,1200,1250,4
83824,MATH,2010,Multivar Calc & Matrix Algebra,20,34,35,3,LOW 3045,0900,0950,5
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,0,DARRIN 324,1000,1050,1
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,1,DARRIN 324,1000,1050,3
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,2,DARRIN 324,1000,1050,4
84376,MATH,2010,Multivar Calc & Matrix Algebra,21,35,35,3,CARNEG 206,0800,0850,2
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,0,DARRIN 324,1000,1050,1
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,1,DARRIN 324,1000,1050,3
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,2,DARRIN 324,1000,1050,4
84377,MATH,2010,Multivar Calc & Matrix Algebra,22,35,35,3,CARNEG 206,0800,0850,5
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,0,DARRIN 324,1000,1050,1
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,1,DARRIN 324,1000,1050,3
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,2,DARRIN 324,1000,1050,4
84378,MATH,2010,Multivar Calc & Matrix Algebra,23,35,35,3,CARNEG 206,0900,0950,2
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,0,DARRIN 324,1000,1050,1
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,1,DARRIN 324,1000,1050,3
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,2,DARRIN 324,1000,1050,4
84379,MATH,2010,Multivar Calc & Matrix Algebra,24,34,35,3,CARNEG 206,0900,0950,5
81524,MATH,2400,Intro Diff Equations,01,27,35,0,DARRIN 318,1400,1520,2
81524,MATH,2400,Intro Diff Equations,01,27,35,1,DARRIN 318,1400,1520,5
81524,MATH,2400,Intro Diff Equations,01,27,35,2,CARNEG 210,0800,0850,1
81118,MATH,2400,Intro Diff Equations,02,32,35,0,DARRIN 318,1400,1520,2
81118,MATH,2400,Intro Diff Equations,02,32,35,1,DARRIN 318,1400,1520,5
81118,MATH,2400,Intro Diff Equations,02,32,35,2,CARNEG 210,0800,0850,4
81119,MATH,2400,Intro Diff Equations,03,31,35,0,DARRIN 318,1400,1520,2
81119,MATH,2400,Intro Diff Equations,03,31,35,1,DARRIN 318,1400,1520,5
81119,MATH,2400,Intro Diff Equations,03,31,35,2,CARNEG 210,0900,0950,1
81120,MATH,2400,Intro Diff Equations,04,32,35,0,DARRIN 318,1400,1520,2
81120,MATH,2400,Intro Diff Equations,04,32,35,1,DARRIN 318,1400,1520,5
81120,MATH,2400,Intro Diff Equations,04,32,35,2,CARNEG 210,0900,0950,4
81121,MATH,2400,Intro Diff Equations,05,31,30,0,DARRIN 318,1400,1520,1
81121,MATH,2400,Intro Diff Equations,05,31,30,1,DARRIN 318,1400,1520,4
81121,MATH,2400,Intro Diff Equations,05,31,30,2,LALLY 02,0900,0950,2
81122,MATH,2400,Intro Diff Equations,06,29,30,0,DARRIN 318,1400,1520,1
81122,MATH,2400,Intro Diff Equations,06,29,30,1,DARRIN 318,1400,1520,4
81122,MATH,2400,Intro Diff Equations,06,29,30,2,LALLY 02,0900,0950,5
81274,MATH,2400,Intro Diff Equations,07,30,30,0,DARRIN 318,1400,1520,1
81274,MATH,2400,Intro Diff Equations,07,30,30,1,DARRIN 318,1400,1520,4
81274,MATH,2400,Intro Diff Equations,07,30,30,2,LALLY 02,0800,0850,2
81123,MATH,2400,Intro Diff Equations,08,30,30,0,DARRIN 318,1400,1520,1
81123,MATH,2400,Intro Diff Equations,08,30,30,1,DARRIN 318,1400,1520,4
81123,MATH,2400,Intro Diff Equations,08,30,30,2,LALLY 02,0800,0850,5
81124,MATH,2400,Intro Diff Equations,09,32,30,0,RCKTTS 203,1000,1120,2
81124,MATH,2400,Intro Diff Equations,09,32,30,1,RCKTTS 203,1000,1120,5
81124,MATH,2400,Intro Diff Equations,09,32,30,2,SAGE 2715,1400,1450,1
81125,MATH,2400,Intro Diff Equations,10,29,30,0,RCKTTS 203,1000,1120,2
81125,MATH,2400,Intro Diff Equations,10,29,30,1,RCKTTS 203,1000,1120,5
81125,MATH,2400,Intro Diff Equations,10,29,30,2,SAGE 2715,1400,1450,4
81126,MATH,2400,Intro Diff Equations,11,34,30,0,RCKTTS 203,1000,1120,2
81126,MATH,2400,Intro Diff Equations,11,34,30,1,RCKTTS 203,1000,1120,5
81126,MATH,2400,Intro Diff Equations,11,34,30,2,SAGE 2715,1500,1550,1
81127,MATH,2400,Intro Diff Equations,12,29,30,0,RCKTTS 203,1000,1120,2
81127,MATH,2400,Intro Diff Equations,12,29,30,1,RCKTTS 203,1000,1120,5
81127,MATH,2400,Intro Diff Equations,12,29,30,2,SAGE 2715,1500,1550,4
81304,MATH,2400,Intro Diff Equations,13,31,30,0,EATON 214,1200,1320,2
81304,MATH,2400,Intro Diff Equations,13,31,30,1,EATON 214,1200,1320,5
81304,MATH,2400,Intro Diff Equations,13,31,30,2,DARRIN 232,1200,1250,1
81305,MATH,2400,Intro Diff Equations,14,32,30,0,EATON 214,1200,1320,2
81305,MATH,2400,Intro Diff Equations,14,32,30,1,EATON 214,1200,1320,5
81305,MATH,2400,Intro Diff Equations,14,32,30,2,DARRIN 232,1200,1250,4
81525,MATH,2400,Intro Diff Equations,15,34,30,0,EATON 214,1200,1320,2
81525,MATH,2400,Intro Diff Equations,15,34,30,1,EATON 214,1200,1320,5
81525,MATH,2400,Intro Diff Equations,15,34,30,2,DARRIN 232,1300,1350,1
82018,MATH,2400,Intro Diff Equations,16,30,30,0,EATON 214,1200,1320,2
82018,MATH,2400,Intro Diff Equations,16,30,30,1,EATON 214,1200,1320,5
82018,MATH,2400,Intro Diff Equations,16,30,30,2,DARRIN 232,1300,1350,4
81397,MATH,2400,Intro Diff Equations,17,33,32,0,DARRIN 324,1100,1150,1
81397,MATH,2400,Intro Diff Equations,17,33,32,1,DARRIN 324,1100,1150,3
81397,MATH,2400,Intro Diff Equations,17,33,32,2,DARRIN 324,1100,1150,4
81397,MATH,2400,Intro Diff Equations,17,33,32,3,LOW 4034,0800,0850,2
81398,MATH,2400,Intro Diff Equations,18,32,32,0,DARRIN 324,1100,1150,1
81398,MATH,2400,Intro Diff Equations,18,32,32,1,DARRIN 324,1100,1150,3
81398,MATH,2400,Intro Diff Equations,18,32,32,2,DARRIN 324,1100,1150,4
81398,MATH,2400,Intro Diff Equations,18,32,32,3,LOW 4034,0800,0850,5
81399,MATH,2400,Intro Diff Equations,19,32,32,0,DARRIN 324,1100,1150,1
81399,MATH,2400,Intro Diff Equations,19,32,32,1,DARRIN 324,1100,1150,3
81399,MATH,2400,Intro Diff Equations,19,32,32,2,DARRIN 324,1100,1150,4
81399,MATH,2400,Intro Diff Equations,19,32,32,3,LOW 4034,0900,0950,2
81400,MATH,2400,Intro Diff Equations,20,32,32,0,DARRIN 324,1100,1150,1
81400,MATH,2400,Intro Diff Equations,20,32,32,1,DARRIN 324,1100,1150,3
81400,MATH,2400,Intro Diff Equations,20,32,32,2,DARRIN 324,1100,1150,4
81400,MATH,2400,Intro Diff Equations,20,32,32,3,LOW 4034,0900,0950,5
84098,MATH,2400,Intro Diff Equations,21,30,30,0,EATON 214,0900,0950,1
84098,MATH,2400,Intro Diff Equations,21,30,30,1,EATON 214,0900,0950,3
84098,MATH,2400,Intro Diff Equations,21,30,30,2,EATON 214,0900,0950,4
84098,MATH,2400,Intro Diff Equations,21,30,30,3,LOW 3112,0800,0850,2
84099,MATH,2400,Intro Diff Equations,22,27,30,0,EATON 214,0900,0950,1
84099,MATH,2400,Intro Diff Equations,22,27,30,1,EATON 214,0900,0950,3
84099,MATH,2400,Intro Diff Equations,22,27,30,2,EATON 214,0900,0950,4
84099,MATH,2400,Intro Diff Equations,22,27,30,3,LOW 3112,0800,0850,5
84137,MATH,2400,Intro Diff Equations,23,30,30,0,EATON 214,0900,0950,1
84137,MATH,2400,Intro Diff Equations,23,30,30,1,EATON 214,0900,0950,3
84137,MATH,2400,Intro Diff Equations,23,30,30,2,EATON 214,0900,0950,4
84137,MATH,2400,Intro Diff Equations,23,30,30,3,LOW 3112,0900,0950,2
84138,MATH,2400,Intro Diff Equations,24,29,30,0,EATON 214,0900,0950,1
84138,MATH,2400,Intro Diff Equations,24,29,30,1,EATON 214,0900,0950,3
84138,MATH,2400,Intro Diff Equations,24,29,30,2,EATON 214,0900,0950,4
84138,MATH,2400,Intro Diff Equations,24,29,30,3,LOW 3112,0900,0950,5
81524,MATH,2400,Intro Differential Equations,01,27,35,0,DARRIN 318,1400,1520,2
81524,MATH,2400,Intro Differential Equations,01,27,35,1,DARRIN 318,1400,1520,5
81524,MATH,2400,Intro Differential Equations,01,27,35,2,CARNEG 210,0800,0850,1
81118,MATH,2400,Intro Differential Equations,02,32,35,0,DARRIN 318,1400,1520,2
81118,MATH,2400,Intro Differential Equations,02,32,35,1,DARRIN 318,1400,1520,5
81118,MATH,2400,Intro Differential Equations,02,32,35,2,CARNEG 210,0800,0850,4
81119,MATH,2400,Intro Differential Equations,03,31,35,0,DARRIN 318,1400,1520,2
81119,MATH,2400,Intro Differential Equations,03,31,35,1,DARRIN 318,1400,1520,5
81119,MATH,2400,Intro Differential Equations,03,31,35,2,CARNEG 210,0900,0950,1
81120,MATH,2400,Intro Differential Equations,04,32,35,0,DARRIN 318,1400,1520,2
81120,MATH,2400,Intro Differential Equations,04,32,35,1,DARRIN 318,1400,1520,5
81120,MATH,2400,Intro Differential Equations,04,32,35,2,CARNEG 210,0900,0950,4
81121,MATH,2400,Intro Differential Equations,05,31,30,0,DARRIN 318,1400,1520,1
81121,MATH,2400,Intro Differential Equations,05,31,30,1,DARRIN 318,1400,1520,4
81121,MATH,2400,Intro Differential Equations,05,31,30,2,LALLY 02,0900,0950,2
81122,MATH,2400,Intro Differential Equations,06,29,30,0,DARRIN 318,1400,1520,1
81122,MATH,2400,Intro Differential Equations,06,29,30,1,DARRIN 318,1400,1520,4
81122,MATH,2400,Intro Differential Equations,06,29,30,2,LALLY 02,0900,0950,5
81274,MATH,2400,Intro Differential Equations,07,30,30,0,DARRIN 318,1400,1520,1
81274,MATH,2400,Intro Differential Equations,07,30,30,1,DARRIN 318,1400,1520,4
81274,MATH,2400,Intro Differential Equations,07,30,30,2,LALLY 02,0800,0850,2
81123,MATH,2400,Intro Differential Equations,08,30,30,0,DARRIN 318,1400,1520,1
81123,MATH,2400,Intro Differential Equations,08,30,30,1,DARRIN 318,1400,1520,4
81123,MATH,2400,Intro Differential Equations,08,30,30,2,LALLY 02,0800,0850,5
81124,MATH,2400,Intro Differential Equations,09,32,30,0,RCKTTS 203,1000,1120,2
81124,MATH,2400,Intro Differential Equations,09,32,30,1,RCKTTS 203,1000,1120,5
81124,MATH,2400,Intro Differential Equations,09,32,30,2,SAGE 2715,1400,1450,1
81125,MATH,2400,Intro Differential Equations,10,29,30,0,RCKTTS 203,1000,1120,2
81125,MATH,2400,Intro Differential Equations,10,29,30,1,RCKTTS 203,1000,1120,5
81125,MATH,2400,Intro Differential Equations,10,29,30,2,SAGE 2715,1400,1450,4
81126,MATH,2400,Intro Differential Equations,11,34,30,0,RCKTTS 203,1000,1120,2
81126,MATH,2400,Intro Differential Equations,11,34,30,1,RCKTTS 203,1000,1120,5
81126,MATH,2400,Intro Differential Equations,11,34,30,2,SAGE 2715,1500,1550,1
81127,MATH,2400,Intro Differential Equations,12,29,30,0,RCKTTS 203,1000,1120,2
81127,MATH,2400,Intro Differential Equations,12,29,30,1,RCKTTS 203,1000,1120,5
81127,MATH,2400,Intro Differential Equations,12,29,30,2,SAGE 2715,1500,1550,4
81304,MATH,2400,Intro Differential Equations,13,31,30,0,EATON 214,1200,1320,2
81304,MATH,2400,Intro Differential Equations,13,31,30,1,EATON 214,1200,1320,5
81304,MATH,2400,Intro Differential Equations,13,31,30,2,DARRIN 232,1200,1250,1
81305,MATH,2400,Intro Differential Equations,14,32,30,0,EATON 214,1200,1320,2
81305,MATH,2400,Intro Differential Equations,14,32,30,1,EATON 214,1200,1320,5
81305,MATH,2400,Intro Differential Equations,14,32,30,2,DARRIN 232,1200,1250,4
81525,MATH,2400,Intro Differential Equations,15,34,30,0,EATON 214,1200,1320,2
81525,MATH,2400,Intro Differential Equations,15,34,30,1,EATON 214,1200,1320,5
81525,MATH,2400,Intro Differential Equations,15,34,30,2,DARRIN 232,1300,1350,1
82018,MATH,2400,Intro Differential Equations,16,30,30,0,EATON 214,1200,1320,2
82018,MATH,2400,Intro Differential Equations,16,30,30,1,EATON 214,1200,1320,5
82018,MATH,2400,Intro Differential Equations,16,30,30,2,DARRIN 232,1300,1350,4
81397,MATH,2400,Intro Differential Equations,17,33,32,0,DARRIN 324,1100,1150,1
81397,MATH,2400,Intro Differential Equations,17,33,32,1,DARRIN 324,1100,1150,3
81397,MATH,2400,Intro Differential Equations,17,33,32,2,DARRIN 324,1100,1150,4
81397,MATH,2400,Intro Differential Equations,17,33,32,3,LOW 4034,0800,0850,2
81398,MATH,2400,Intro Differential Equations,18,32,32,0,DARRIN 324,1100,1150,1
81398,MATH,2400,Intro Differential Equations,18,32,32,1,DARRIN 324,1100,1150,3
81398,MATH,2400,Intro Differential Equations,18,32,32,2,DARRIN 324,1100,1150,4
81398,MATH,2400,Intro Differential Equations,18,32,32,3,LOW 4034,0800,0850,5
81399,MATH,2400,Intro Differential Equations,19,32,32,0,DARRIN 324,1100,1150,1
81399,MATH,2400,Intro Differential Equations,19,32,32,1,DARRIN 324,1100,1150,3
81399,MATH,2400,Intro Differential Equations,19,32,32,2,DARRIN 324,1100,1150,4
81399,MATH,2400,Intro Differential Equations,19,32,32,3,LOW 4034,0900,0950,2
81400,MATH,2400,Intro Differential Equations,20,32,32,0,DARRIN 324,1100,1150,1
81400,MATH,2400,Intro Differential Equations,20,32,32,1,DARRIN 324,1100,1150,3
81400,MATH,2400,Intro Differential Equations,20,32,32,2,DARRIN 324,1100,1150,4
81400,MATH,2400,Intro Differential Equations,20,32,32,3,LOW 4034,0900,0950,5
84098,MATH,2400,Intro Differential Equations,21,30,30,0,EATON 214,0900,0950,1
84098,MATH,2400,Intro Differential Equations,21,30,30,1,EATON 214,0900,0950,3
84098,MATH,2400,Intro Differential Equations,21,30,30,2,EATON 214,0900,0950,4
84098,MATH,2400,Intro Differential Equations,21,30,30,3,LOW 3112,0800,0850,2
84099,MATH,2400,Intro Differential Equations,22,27,30,0,EATON 214,0900,0950,1
84099,MATH,2400,Intro Differential Equations,22,27,30,1,EATON 214,0900,0950,3
84099,MATH,2400,Intro Differential Equations,22,27,30,2,EATON 214,0900,0950,4
84099,MATH,2400,Intro Differential Equations,22,27,30,3,LOW 3112,0800,0850,5
84137,MATH,2400,Intro Differential Equations,23,30,30,0,EATON 214,0900,0950,1
84137,MATH,2400,Intro Differential Equations,23,30,30,1,EATON 214,0900,0950,3
84137,MATH,2400,Intro Differential Equations,23,30,30,2,EATON 214,0900,0950,4
84137,MATH,2400,Intro Differential Equations,23,30,30,3,LOW 3112,0900,0950,2
84138,MATH,2400,Intro Differential Equations,24,29,30,0,EATON 214,0900,0950,1
84138,MATH,2400,Intro Differential Equations,24,29,30,1,EATON 214,0900,0950,3
84138,MATH,2400,Intro Differential Equations,24,29,30,2,EATON 214,0900,0950,4
84138,MATH,2400,Intro Differential Equations,24,29,30,3,LOW 3112,0900,0950,5
81524,MATH,2400,Intro Differential Equations,01,27,35,0,DARRIN 318,1400,1520,2
81524,MATH,2400,Intro Differential Equations,01,27,35,1,DARRIN 318,1400,1520,5
81524,MATH,2400,Intro Differential Equations,01,27,35,2,CARNEG 210,0800,0850,1
81118,MATH,2400,Intro Differential Equations,02,32,35,0,DARRIN 318,1400,1520,2
81118,MATH,2400,Intro Differential Equations,02,32,35,1,DARRIN 318,1400,1520,5
81118,MATH,2400,Intro Differential Equations,02,32,35,2,CARNEG 210,0800,0850,4
81119,MATH,2400,Intro Differential Equations,03,31,35,0,DARRIN 318,1400,1520,2
81119,MATH,2400,Intro Differential Equations,03,31,35,1,DARRIN 318,1400,1520,5
81119,MATH,2400,Intro Differential Equations,03,31,35,2,CARNEG 210,0900,0950,1
81120,MATH,2400,Intro Differential Equations,04,32,35,0,DARRIN 318,1400,1520,2
81120,MATH,2400,Intro Differential Equations,04,32,35,1,DARRIN 318,1400,1520,5
81120,MATH,2400,Intro Differential Equations,04,32,35,2,CARNEG 210,0900,0950,4
81121,MATH,2400,Intro Differential Equations,05,31,30,0,DARRIN 318,1400,1520,1
81121,MATH,2400,Intro Differential Equations,05,31,30,1,DARRIN 318,1400,1520,4
81121,MATH,2400,Intro Differential Equations,05,31,30,2,LALLY 02,0900,0950,2
81122,MATH,2400,Intro Differential Equations,06,29,30,0,DARRIN 318,1400,1520,1
81122,MATH,2400,Intro Differential Equations,06,29,30,1,DARRIN 318,1400,1520,4
