CRN,EventID,Section,Name,DayOfWeek,StartTime,EndTime,SeatsTaken,Seats,LocationID,Building,Type
,Event_56359,,Covid Testing,1.0,1100.0,1130.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_70366,,Covid Testing,1.0,1130.0,1200.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_21714,,Covid Testing,1.0,1200.0,1230.0,22.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_60124,,Covid Testing,1.0,1230.0,1300.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_16612,,Covid Testing,1.0,1300.0,1330.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_02928,,Covid Testing,1.0,1330.0,1400.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_48018,,Covid Testing,1.0,1400.0,1430.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_54032,,Covid Testing,1.0,1430.0,1500.0,12.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_94721,,Covid Testing,1.0,1500.0,1530.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_67973,,Covid Testing,1.0,1530.0,1600.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_67548,,Covid Testing,1.0,1600.0,1630.0,19.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_33879,,Covid Testing,1.0,1630.0,1700.0,21.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_92027,,Covid Testing,1.0,1700.0,1730.0,12.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_53877,,Covid Testing,1.0,1730.0,1800.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_67713,,Covid Testing,1.0,1800.0,1830.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_44874,,Covid Testing,2.0,800.0,830.0,23.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_59796,,Covid Testing,2.0,830.0,900.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_56207,,Covid Testing,2.0,900.0,930.0,17.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_15924,,Covid Testing,2.0,930.0,1000.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_32622,,Covid Testing,2.0,1000.0,1030.0,14.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_74755,,Covid Testing,2.0,1030.0,1100.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_58417,,Covid Testing,2.0,1100.0,1130.0,17.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_20941,,Covid Testing,2.0,1130.0,1200.0,17.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_39036,,Covid Testing,2.0,1200.0,1230.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_11657,,Covid Testing,2.0,1230.0,1300.0,23.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_59647,,Covid Testing,2.0,1300.0,1330.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_70892,,Covid Testing,2.0,1330.0,1400.0,12.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_75632,,Covid Testing,2.0,1400.0,1430.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_53719,,Covid Testing,2.0,1430.0,1500.0,19.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_26319,,Covid Testing,2.0,1500.0,1530.0,21.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_45230,,Covid Testing,2.0,1530.0,1600.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_81615,,Covid Testing,2.0,1600.0,1630.0,10.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_48861,,Covid Testing,2.0,1630.0,1700.0,21.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_63831,,Covid Testing,2.0,1700.0,1730.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_07231,,Covid Testing,2.0,1730.0,1800.0,14.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_75032,,Covid Testing,2.0,1800.0,1830.0,9.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_83102,,Covid Testing,3.0,800.0,830.0,27.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_03393,,Covid Testing,3.0,830.0,900.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_98339,,Covid Testing,3.0,900.0,930.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_75077,,Covid Testing,3.0,930.0,1000.0,14.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_50575,,Covid Testing,3.0,1000.0,1030.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_99538,,Covid Testing,3.0,1030.0,1100.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_40074,,Covid Testing,3.0,1100.0,1130.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_05035,,Covid Testing,3.0,1130.0,1200.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_12174,,Covid Testing,3.0,1200.0,1230.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_15108,,Covid Testing,3.0,1230.0,1300.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_67709,,Covid Testing,3.0,1300.0,1330.0,12.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_82985,,Covid Testing,3.0,1330.0,1400.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_51071,,Covid Testing,3.0,1400.0,1430.0,25.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_28483,,Covid Testing,3.0,1430.0,1500.0,10.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_93970,,Covid Testing,3.0,1500.0,1530.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_94861,,Covid Testing,3.0,1530.0,1600.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_04604,,Covid Testing,3.0,1600.0,1630.0,26.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_75378,,Covid Testing,3.0,1630.0,1700.0,14.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_29701,,Covid Testing,3.0,1700.0,1730.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_25022,,Covid Testing,3.0,1730.0,1800.0,22.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_33593,,Covid Testing,3.0,1800.0,1830.0,11.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_86540,,Covid Testing,4.0,800.0,830.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_88009,,Covid Testing,4.0,830.0,900.0,21.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_55535,,Covid Testing,4.0,900.0,930.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_26059,,Covid Testing,4.0,930.0,1000.0,7.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_10989,,Covid Testing,4.0,1000.0,1030.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_17550,,Covid Testing,4.0,1030.0,1100.0,10.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_47731,,Covid Testing,4.0,1100.0,1130.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_87724,,Covid Testing,4.0,1130.0,1200.0,19.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_44419,,Covid Testing,4.0,1200.0,1230.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_23681,,Covid Testing,4.0,1230.0,1300.0,11.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_14986,,Covid Testing,4.0,1300.0,1330.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_35571,,Covid Testing,4.0,1330.0,1400.0,12.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_01036,,Covid Testing,4.0,1400.0,1430.0,9.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_63783,,Covid Testing,4.0,1430.0,1500.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_50205,,Covid Testing,4.0,1500.0,1530.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_73453,,Covid Testing,4.0,1530.0,1600.0,11.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_84606,,Covid Testing,4.0,1600.0,1630.0,17.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_70567,,Covid Testing,4.0,1630.0,1700.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_43316,,Covid Testing,4.0,1700.0,1730.0,11.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_88318,,Covid Testing,4.0,1730.0,1800.0,27.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_03198,,Covid Testing,4.0,1800.0,1830.0,19.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_19183,,Covid Testing,5.0,800.0,830.0,9.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_61666,,Covid Testing,5.0,830.0,900.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_76551,,Covid Testing,5.0,900.0,930.0,8.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_31275,,Covid Testing,5.0,930.0,1000.0,17.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_90835,,Covid Testing,5.0,1000.0,1030.0,17.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_03696,,Covid Testing,5.0,1030.0,1100.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_38138,,Covid Testing,5.0,1100.0,1130.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_43250,,Covid Testing,5.0,1130.0,1200.0,18.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_44125,,Covid Testing,5.0,1200.0,1230.0,20.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_09031,,Covid Testing,5.0,1230.0,1300.0,17.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_84360,,Covid Testing,5.0,1300.0,1330.0,19.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_89287,,Covid Testing,5.0,1330.0,1400.0,12.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_11817,,Covid Testing,5.0,1400.0,1430.0,15.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_10203,,Covid Testing,5.0,1430.0,1500.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_26677,,Covid Testing,5.0,1500.0,1530.0,19.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_57049,,Covid Testing,5.0,1530.0,1600.0,21.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_81785,,Covid Testing,5.0,1600.0,1630.0,11.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_35057,,Covid Testing,5.0,1630.0,1700.0,16.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_97918,,Covid Testing,5.0,1700.0,1730.0,19.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_10627,,Covid Testing,5.0,1730.0,1800.0,13.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_49146,,Covid Testing,5.0,1800.0,1830.0,12.0,40.0,Loc_72581,HOUSTON FIELD HOUSE,TEST
,Event_6202775,,GREENE FRONT ENT,1.0,650.0,700.0,,,,GREENE BUILDING,Transition
,Event_1042535,,GREENE FRONT ENT,1.0,950.0,1000.0,,,,GREENE BUILDING,Transition
,Event_0095816,,GREENE FRONT ENT,1.0,1150.0,1200.0,,,,GREENE BUILDING,Transition
,Event_6565454,,GREENE FRONT ENT,1.0,1350.0,1400.0,,,,GREENE BUILDING,Transition
,Event_0109368,,GREENE FRONT ENT,1.0,1550.0,1600.0,,,,GREENE BUILDING,Transition
,Event_7218299,,GREENE FRONT ENT,2.0,750.0,800.0,,,,GREENE BUILDING,Transition
,Event_2886251,,GREENE FRONT ENT,2.0,950.0,1000.0,,,,GREENE BUILDING,Transition
,Event_2297434,,GREENE FRONT ENT,2.0,1150.0,1200.0,,,,GREENE BUILDING,Transition
,Event_0778042,,GREENE FRONT ENT,2.0,1350.0,1400.0,,,,GREENE BUILDING,Transition
,Event_2090299,,GREENE FRONT ENT,2.0,1750.0,1800.0,,,,GREENE BUILDING,Transition
,Event_4285772,,GREENE FRONT ENT,3.0,850.0,900.0,,,,GREENE BUILDING,Transition
,Event_2977213,,GREENE FRONT ENT,3.0,1150.0,1200.0,,,,GREENE BUILDING,Transition
,Event_8968534,,GREENE FRONT ENT,3.0,1350.0,1400.0,,,,GREENE BUILDING,Transition
,Event_6579012,,GREENE FRONT ENT,3.0,1550.0,1600.0,,,,GREENE BUILDING,Transition
,Event_2324133,,GREENE FRONT ENT,4.0,750.0,800.0,,,,GREENE BUILDING,Transition
,Event_6342990,,GREENE FRONT ENT,4.0,950.0,1000.0,,,,GREENE BUILDING,Transition
,Event_6786736,,GREENE FRONT ENT,4.0,1150.0,1200.0,,,,GREENE BUILDING,Transition
,Event_6117699,,GREENE FRONT ENT,4.0,1350.0,1400.0,,,,GREENE BUILDING,Transition
,Event_9462619,,GREENE FRONT ENT,4.0,1550.0,1600.0,,,,GREENE BUILDING,Transition
,Event_9291797,,GREENE FRONT ENT,4.0,1750.0,1800.0,,,,GREENE BUILDING,Transition
,Event_9858327,,GREENE FRONT ENT,5.0,950.0,1000.0,,,,GREENE BUILDING,Transition
,Event_2295687,,GREENE FRONT ENT,5.0,1150.0,1200.0,,,,GREENE BUILDING,Transition
,Event_4775768,,GREENE FRONT ENT,5.0,1250.0,1300.0,,,,GREENE BUILDING,Transition
,Event_5103448,,GREENE FRONT ENT,5.0,1350.0,1400.0,,,,GREENE BUILDING,Transition
,Event_3678501,,GREENE FRONT ENT,4.0,1850.0,1900.0,,,,GREENE BUILDING,Transition
,Event_6448513,,WEST FRONT ENT,1.0,750.0,800.0,,,,WEST HALL,Transition
,Event_0692780,,WEST FRONT ENT,1.0,950.0,1000.0,,,,WEST HALL,Transition
,Event_4478097,,WEST FRONT ENT,1.0,1150.0,1200.0,,,,WEST HALL,Transition
,Event_1787682,,WEST FRONT ENT,1.0,1350.0,1400.0,,,,WEST HALL,Transition
,Event_4154344,,WEST FRONT ENT,1.0,1550.0,1600.0,,,,WEST HALL,Transition
,Event_0157533,,WEST FRONT ENT,2.0,750.0,800.0,,,,WEST HALL,Transition
,Event_7792056,,WEST FRONT ENT,2.0,950.0,1000.0,,,,WEST HALL,Transition
,Event_9155381,,WEST FRONT ENT,2.0,1150.0,1200.0,,,,WEST HALL,Transition
,Event_4356381,,WEST FRONT ENT,2.0,1350.0,1400.0,,,,WEST HALL,Transition
,Event_7124779,,WEST FRONT ENT,2.0,1750.0,1800.0,,,,WEST HALL,Transition
,Event_7684440,,WEST FRONT ENT,3.0,850.0,900.0,,,,WEST HALL,Transition
,Event_7360267,,WEST FRONT ENT,3.0,1150.0,1200.0,,,,WEST HALL,Transition
,Event_0077889,,WEST FRONT ENT,3.0,1350.0,1400.0,,,,WEST HALL,Transition
,Event_8984146,,WEST FRONT ENT,3.0,1550.0,1600.0,,,,WEST HALL,Transition
,Event_9405721,,WEST FRONT ENT,4.0,750.0,800.0,,,,WEST HALL,Transition
,Event_1599305,,WEST FRONT ENT,4.0,950.0,1000.0,,,,WEST HALL,Transition
,Event_7650412,,WEST FRONT ENT,4.0,1150.0,1200.0,,,,WEST HALL,Transition
,Event_8705709,,WEST FRONT ENT,4.0,1350.0,1400.0,,,,WEST HALL,Transition
,Event_4832418,,WEST FRONT ENT,4.0,1550.0,1600.0,,,,WEST HALL,Transition
,Event_6847516,,WEST FRONT ENT,4.0,1850.0,1900.0,,,,WEST HALL,Transition
,Event_9359505,,WEST FRONT ENT,5.0,950.0,1000.0,,,,WEST HALL,Transition
,Event_2445874,,WEST FRONT ENT,5.0,1150.0,1200.0,,,,WEST HALL,Transition
,Event_5664034,,WEST FRONT ENT,5.0,1250.0,1300.0,,,,WEST HALL,Transition
,Event_0740953,,WEST FRONT ENT,5.0,1350.0,1400.0,,,,WEST HALL,Transition
,Event_8395799,,RICKETTS FRONT ENT,1.0,750.0,800.0,,,,RICKETTS BUILDING,Transition
,Event_7543701,,RICKETTS FRONT ENT,1.0,950.0,1000.0,,,,RICKETTS BUILDING,Transition
,Event_4202693,,RICKETTS FRONT ENT,1.0,1150.0,1200.0,,,,RICKETTS BUILDING,Transition
,Event_0282006,,RICKETTS FRONT ENT,1.0,1350.0,1400.0,,,,RICKETTS BUILDING,Transition
,Event_0705966,,RICKETTS FRONT ENT,1.0,1550.0,1600.0,,,,RICKETTS BUILDING,Transition
,Event_9101556,,RICKETTS FRONT ENT,2.0,750.0,800.0,,,,RICKETTS BUILDING,Transition
,Event_0885367,,RICKETTS FRONT ENT,2.0,950.0,1000.0,,,,RICKETTS BUILDING,Transition
,Event_3558066,,RICKETTS FRONT ENT,2.0,1150.0,1200.0,,,,RICKETTS BUILDING,Transition
,Event_0094081,,RICKETTS FRONT ENT,2.0,1350.0,1400.0,,,,RICKETTS BUILDING,Transition
,Event_4242692,,RICKETTS FRONT ENT,2.0,1750.0,1800.0,,,,RICKETTS BUILDING,Transition
,Event_9312114,,RICKETTS FRONT ENT,3.0,950.0,1000.0,,,,RICKETTS BUILDING,Transition
,Event_4660203,,RICKETTS FRONT ENT,3.0,1150.0,1200.0,,,,RICKETTS BUILDING,Transition
,Event_5669772,,RICKETTS FRONT ENT,3.0,1350.0,1400.0,,,,RICKETTS BUILDING,Transition
,Event_8432241,,RICKETTS FRONT ENT,3.0,1550.0,1600.0,,,,RICKETTS BUILDING,Transition
,Event_2667643,,RICKETTS FRONT ENT,4.0,750.0,800.0,,,,RICKETTS BUILDING,Transition
,Event_2720831,,RICKETTS FRONT ENT,4.0,950.0,1000.0,,,,RICKETTS BUILDING,Transition
,Event_8582346,,RICKETTS FRONT ENT,4.0,1150.0,1200.0,,,,RICKETTS BUILDING,Transition
,Event_5909106,,RICKETTS FRONT ENT,4.0,1350.0,1400.0,,,,RICKETTS BUILDING,Transition
,Event_8910112,,RICKETTS FRONT ENT,4.0,1550.0,1600.0,,,,RICKETTS BUILDING,Transition
,Event_5891052,,RICKETTS FRONT ENT,5.0,750.0,800.0,,,,RICKETTS BUILDING,Transition
,Event_7941337,,RICKETTS FRONT ENT,5.0,950.0,1000.0,,,,RICKETTS BUILDING,Transition
,Event_5258349,,RICKETTS FRONT ENT,5.0,1150.0,1200.0,,,,RICKETTS BUILDING,Transition
,Event_5405830,,RICKETTS FRONT ENT,5.0,1250.0,1300.0,,,,RICKETTS BUILDING,Transition
,Event_7526695,,RICKETTS FRONT ENT,5.0,1350.0,1400.0,,,,RICKETTS BUILDING,Transition
,Event_8375908,,WALKER FRONT ENT,1.0,750.0,800.0,,,,WALKER LABORATORY,Transition
,Event_3349069,,WALKER FRONT ENT,1.0,950.0,1000.0,,,,WALKER LABORATORY,Transition
,Event_7985829,,WALKER FRONT ENT,1.0,1150.0,1200.0,,,,WALKER LABORATORY,Transition
,Event_0660138,,WALKER FRONT ENT,1.0,1350.0,1400.0,,,,WALKER LABORATORY,Transition
,Event_2970306,,WALKER FRONT ENT,1.0,1550.0,1600.0,,,,WALKER LABORATORY,Transition
,Event_9030597,,WALKER FRONT ENT,2.0,750.0,800.0,,,,WALKER LABORATORY,Transition
,Event_4695806,,WALKER FRONT ENT,2.0,950.0,1000.0,,,,WALKER LABORATORY,Transition
,Event_0683707,,WALKER FRONT ENT,2.0,1150.0,1200.0,,,,WALKER LABORATORY,Transition
,Event_0809463,,WALKER FRONT ENT,2.0,1350.0,1400.0,,,,WALKER LABORATORY,Transition
,Event_1112381,,WALKER FRONT ENT,2.0,1750.0,1800.0,,,,WALKER LABORATORY,Transition
,Event_1963969,,WALKER FRONT ENT,3.0,950.0,1000.0,,,,WALKER LABORATORY,Transition
,Event_8360624,,WALKER FRONT ENT,3.0,1150.0,1200.0,,,,WALKER LABORATORY,Transition
,Event_4375313,,WALKER FRONT ENT,3.0,1350.0,1400.0,,,,WALKER LABORATORY,Transition
,Event_0477339,,WALKER FRONT ENT,3.0,1550.0,1600.0,,,,WALKER LABORATORY,Transition
,Event_4684952,,WALKER FRONT ENT,4.0,750.0,800.0,,,,WALKER LABORATORY,Transition
,Event_5516383,,WALKER FRONT ENT,4.0,950.0,1000.0,,,,WALKER LABORATORY,Transition
,Event_9271059,,WALKER FRONT ENT,4.0,1150.0,1200.0,,,,WALKER LABORATORY,Transition
,Event_3545555,,WALKER FRONT ENT,4.0,1350.0,1400.0,,,,WALKER LABORATORY,Transition
,Event_6300517,,WALKER FRONT ENT,4.0,1550.0,1600.0,,,,WALKER LABORATORY,Transition
,Event_9370967,,WALKER FRONT ENT,5.0,750.0,800.0,,,,WALKER LABORATORY,Transition
,Event_5300344,,WALKER FRONT ENT,5.0,950.0,1000.0,,,,WALKER LABORATORY,Transition
,Event_3364284,,WALKER FRONT ENT,5.0,1150.0,1200.0,,,,WALKER LABORATORY,Transition
,Event_4053753,,WALKER FRONT ENT,5.0,1350.0,1400.0,,,,WALKER LABORATORY,Transition
,Event_3689147,,AE FRONT ENT,1.0,750.0,800.0,,,,AMOS EATON HALL,Transition
,Event_4169224,,AE FRONT ENT,1.0,950.0,1000.0,,,,AMOS EATON HALL,Transition
,Event_9765752,,AE FRONT ENT,1.0,1150.0,1200.0,,,,AMOS EATON HALL,Transition
,Event_6948137,,AE FRONT ENT,1.0,1350.0,1400.0,,,,AMOS EATON HALL,Transition
,Event_7599275,,AE FRONT ENT,1.0,1550.0,1600.0,,,,AMOS EATON HALL,Transition
,Event_9439362,,AE FRONT ENT,2.0,750.0,800.0,,,,AMOS EATON HALL,Transition
,Event_3833151,,AE FRONT ENT,2.0,950.0,1000.0,,,,AMOS EATON HALL,Transition
,Event_0918695,,AE FRONT ENT,2.0,1150.0,1200.0,,,,AMOS EATON HALL,Transition
,Event_9999577,,AE FRONT ENT,2.0,1350.0,1400.0,,,,AMOS EATON HALL,Transition
,Event_6420193,,AE FRONT ENT,2.0,1750.0,1800.0,,,,AMOS EATON HALL,Transition
,Event_9582294,,AE FRONT ENT,3.0,950.0,1000.0,,,,AMOS EATON HALL,Transition
,Event_6959771,,AE FRONT ENT,3.0,1150.0,1200.0,,,,AMOS EATON HALL,Transition
,Event_1595458,,AE FRONT ENT,3.0,1350.0,1400.0,,,,AMOS EATON HALL,Transition
,Event_5016343,,AE FRONT ENT,3.0,1550.0,1600.0,,,,AMOS EATON HALL,Transition
,Event_1929680,,AE FRONT ENT,4.0,750.0,800.0,,,,AMOS EATON HALL,Transition
,Event_5495547,,AE FRONT ENT,4.0,950.0,1000.0,,,,AMOS EATON HALL,Transition
,Event_7315894,,AE FRONT ENT,4.0,1150.0,1200.0,,,,AMOS EATON HALL,Transition
,Event_3536131,,AE FRONT ENT,4.0,1350.0,1400.0,,,,AMOS EATON HALL,Transition
,Event_5062367,,AE FRONT ENT,4.0,1550.0,1600.0,,,,AMOS EATON HALL,Transition
,Event_2993868,,AE FRONT ENT,5.0,750.0,800.0,,,,AMOS EATON HALL,Transition
,Event_5515354,,AE FRONT ENT,5.0,950.0,1000.0,,,,AMOS EATON HALL,Transition
,Event_6276587,,AE FRONT ENT,5.0,1150.0,1200.0,,,,AMOS EATON HALL,Transition
,Event_7683921,,AE FRONT ENT,5.0,1350.0,1400.0,,,,AMOS EATON HALL,Transition
,Event_1179474,,JEC FRONT ENT,1.0,750.0,800.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_5774716,,JEC FRONT ENT,1.0,950.0,1000.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_6663553,,JEC FRONT ENT,1.0,1150.0,1200.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_8683731,,JEC FRONT ENT,1.0,1350.0,1400.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_2847241,,JEC FRONT ENT,1.0,1550.0,1600.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_3761312,,JEC FRONT ENT,2.0,750.0,800.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_2368634,,JEC FRONT ENT,2.0,950.0,1000.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_1059588,,JEC FRONT ENT,2.0,1150.0,1200.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_5829681,,JEC FRONT ENT,2.0,1350.0,1400.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_0452098,,JEC FRONT ENT,2.0,1750.0,1800.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_0197549,,JEC FRONT ENT,3.0,950.0,1000.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_2549866,,JEC FRONT ENT,3.0,1150.0,1200.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_4598788,,JEC FRONT ENT,3.0,1350.0,1400.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_6007799,,JEC FRONT ENT,3.0,1550.0,1600.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_2347059,,JEC FRONT ENT,4.0,750.0,800.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_2122413,,JEC FRONT ENT,4.0,950.0,1000.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_6221513,,JEC FRONT ENT,4.0,1150.0,1200.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_2223776,,JEC FRONT ENT,4.0,1350.0,1400.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_9793404,,JEC FRONT ENT,4.0,1550.0,1600.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_6493320,,JEC FRONT ENT,5.0,750.0,800.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_9740519,,JEC FRONT ENT,5.0,950.0,1000.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_4342696,,JEC FRONT ENT,5.0,1150.0,1200.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_6544664,,JEC FRONT ENT,5.0,1350.0,1400.0,,,,JONSSON ENGINEERING CENTER,Transition
,Event_8085880,,JRSC FRONT ENT,1.0,750.0,800.0,,,,JONSSON-ROWLAND SCIENCE CENTER,Transition
,Event_4553144,,JRSC FRONT ENT,1.0,950.0,1000.0,,,,JONSSON-ROWLAND SCIENCE CENTER,Transition
