PersonID,EventID,Role,RemoteOrLive,ArrivalTime,DepartureTime
Person_155816159,Event_0696325471,Student,Live,1000,1150
Person_587586933,Event_0696325471,Student,Live,1000,1150
Person_676979069,Event_0696325471,Student,Live,1000,1150
Person_039808705,Event_0696325471,Student,Live,1000,1150
Person_072368229,Event_0696325471,Student,Live,1000,1150
Person_155816159,Event_3622788151,Student,Live,1400,1550
Person_309450749,Event_3622788151,Student,Live,1400,1550
Person_860937475,Event_3622788151,Student,Live,1400,1550
Person_135396223,Event_3622788151,Student,Live,1400,1550
Person_745983994,Event_3622788151,Student,Live,1400,1550
Person_552691444,Event_3622788151,Student,Live,1400,1550
Person_569529783,Event_3622788151,Student,Live,1400,1550
Person_155816159,Event_3182875036,Student,Live,900,1050
Person_885096210,Event_3182875036,Student,Live,900,1050
Person_278135043,Event_3182875036,Student,Live,900,1050
Person_155816159,Event_5547719294,Student,Live,1300,1350
Person_309450749,Event_5547719294,Student,Live,1300,1350
Person_860937475,Event_5547719294,Student,Live,1300,1350
Person_135396223,Event_5547719294,Student,Live,1300,1350
Person_745983994,Event_5547719294,Student,Live,1300,1350
Person_552691444,Event_5547719294,Student,Live,1300,1350
Person_569529783,Event_5547719294,Student,Live,1300,1350
Person_155816159,Event_9139275094,Student,Live,1000,1150
Person_587586933,Event_9139275094,Student,Live,1000,1150
Person_676979069,Event_9139275094,Student,Live,1000,1150
Person_039808705,Event_9139275094,Student,Live,1000,1150
Person_072368229,Event_9139275094,Student,Live,1000,1150
Person_155816159,Event_3893171640,Student,Live,1400,1550
Person_309450749,Event_3893171640,Student,Live,1400,1550
Person_860937475,Event_3893171640,Student,Live,1400,1550
Person_135396223,Event_3893171640,Student,Live,1400,1550
Person_745983994,Event_3893171640,Student,Live,1400,1550
Person_552691444,Event_3893171640,Student,Live,1400,1550
Person_569529783,Event_3893171640,Student,Live,1400,1550
Person_744129138,Event_6075267688,Student,Live,1400,1550
Person_744129138,Event_0587695495,Student,Live,1000,1150
Person_421592176,Event_0587695495,Student,Live,1000,1150
Person_421423595,Event_0587695495,Student,Live,1000,1150
Person_933976399,Event_0587695495,Student,Live,1000,1150
Person_818603875,Event_0587695495,Student,Live,1000,1150
Person_744129138,Event_7747676490,Student,Live,1200,1320
Person_616934712,Event_7747676490,Student,Live,1200,1320
Person_789146309,Event_7747676490,Student,Live,1200,1320
Person_269094985,Event_7747676490,Student,Live,1200,1320
Person_008206180,Event_7747676490,Student,Live,1200,1320
Person_394287340,Event_7747676490,Student,Live,1200,1320
Person_737192189,Event_7747676490,Student,Live,1200,1320
Person_992534390,Event_7747676490,Student,Live,1200,1320
Person_110177679,Event_7747676490,Student,Live,1200,1320
Person_050845868,Event_7747676490,Student,Live,1200,1320
Person_837972712,Event_7747676490,Student,Live,1200,1320
Person_744129138,Event_5858386023,Student,Live,1400,1650
Person_616934712,Event_5858386023,Student,Live,1400,1650
Person_789146309,Event_5858386023,Student,Live,1400,1650
Person_269094985,Event_5858386023,Student,Live,1400,1650
Person_008206180,Event_5858386023,Student,Live,1400,1650
Person_394287340,Event_5858386023,Student,Live,1400,1650
Person_737192189,Event_5858386023,Student,Live,1400,1650
Person_992534390,Event_5858386023,Student,Live,1400,1650
Person_110177679,Event_5858386023,Student,Live,1400,1650
Person_050845868,Event_5858386023,Student,Live,1400,1650
Person_837972712,Event_5858386023,Student,Live,1400,1650
Person_744129138,Event_6554663568,Student,Live,1700,1750
Person_616934712,Event_6554663568,Student,Live,1700,1750
Person_789146309,Event_6554663568,Student,Live,1700,1750
Person_269094985,Event_6554663568,Student,Live,1700,1750
Person_008206180,Event_6554663568,Student,Live,1700,1750
Person_394287340,Event_6554663568,Student,Live,1700,1750
Person_737192189,Event_6554663568,Student,Live,1700,1750
Person_992534390,Event_6554663568,Student,Live,1700,1750
Person_110177679,Event_6554663568,Student,Live,1700,1750
Person_050845868,Event_6554663568,Student,Live,1700,1750
Person_837972712,Event_6554663568,Student,Live,1700,1750
Person_744129138,Event_3654605969,Student,Live,800,850
Person_616934712,Event_3654605969,Student,Live,800,850
Person_789146309,Event_3654605969,Student,Live,800,850
Person_269094985,Event_3654605969,Student,Live,800,850
Person_008206180,Event_3654605969,Student,Live,800,850
Person_394287340,Event_3654605969,Student,Live,800,850
Person_737192189,Event_3654605969,Student,Live,800,850
Person_992534390,Event_3654605969,Student,Live,800,850
Person_110177679,Event_3654605969,Student,Live,800,850
Person_050845868,Event_3654605969,Student,Live,800,850
Person_837972712,Event_3654605969,Student,Live,800,850
Person_744129138,Event_0868376010,Student,Live,1400,1550
Person_744129138,Event_31275,Student,Live,930,1000
Person_579677302,Event_31275,Student,Live,930,1000
Person_855819239,Event_31275,Student,Live,930,1000
Person_126952344,Event_31275,Student,Live,930,1000
Person_045023652,Event_31275,Student,Live,930,1000
Person_039808705,Event_31275,Student,Live,930,1000
Person_450990030,Event_31275,Student,Live,930,1000
Person_964319222,Event_31275,Student,Live,930,1000
Person_843104920,Event_31275,Student,Live,930,1000
Person_332440374,Event_31275,Student,Live,930,1000
Person_124551258,Event_31275,Student,Live,930,1000
Person_783799119,Event_31275,Student,Live,930,1000
Person_930637157,Event_31275,Student,Live,930,1000
Person_222414609,Event_31275,Student,Live,930,1000
Person_212774061,Event_31275,Student,Live,930,1000
Person_639998401,Event_31275,Student,Live,930,1000
Person_135289433,Event_31275,Student,Live,930,1000
Person_744129138,Event_8754394789,Student,Live,1000,1150
Person_421592176,Event_8754394789,Student,Live,1000,1150
Person_421423595,Event_8754394789,Student,Live,1000,1150
Person_933976399,Event_8754394789,Student,Live,1000,1150
Person_818603875,Event_8754394789,Student,Live,1000,1150
Person_744129138,Event_9098527618,Student,Live,1200,1320
Person_616934712,Event_9098527618,Student,Live,1200,1320
Person_789146309,Event_9098527618,Student,Live,1200,1320
Person_269094985,Event_9098527618,Student,Live,1200,1320
Person_008206180,Event_9098527618,Student,Live,1200,1320
Person_394287340,Event_9098527618,Student,Live,1200,1320
Person_737192189,Event_9098527618,Student,Live,1200,1320
Person_992534390,Event_9098527618,Student,Live,1200,1320
Person_110177679,Event_9098527618,Student,Live,1200,1320
Person_050845868,Event_9098527618,Student,Live,1200,1320
Person_837972712,Event_9098527618,Student,Live,1200,1320
Person_131426244,Event_5298845169,Student,Live,1100,1150
Person_754967558,Event_5298845169,Student,Live,1100,1150
Person_067411195,Event_5298845169,Student,Live,1100,1150
Person_131426244,Event_3975898372,Student,Live,1200,1350
Person_301526461,Event_3975898372,Student,Live,1200,1350
Person_724730597,Event_3975898372,Student,Live,1200,1350
Person_991942872,Event_3975898372,Student,Live,1200,1350
Person_889028817,Event_3975898372,Student,Live,1200,1350
Person_204089545,Event_3975898372,Student,Live,1200,1350
Person_242220328,Event_3975898372,Student,Live,1200,1350
Person_131426244,Event_6515619315,Student,Live,1600,1750
Person_835836744,Event_6515619315,Student,Live,1600,1750
Person_476047677,Event_6515619315,Student,Live,1600,1750
Person_651378881,Event_6515619315,Student,Live,1600,1750
Person_280036837,Event_6515619315,Student,Live,1600,1750
Person_288388313,Event_6515619315,Student,Live,1600,1750
Person_131426244,Event_6476331542,Student,Live,1400,1520
Person_739093301,Event_6476331542,Student,Live,1400,1520
Person_403441448,Event_6476331542,Student,Live,1400,1520
Person_131426244,Event_7003142364,Student,Live,1100,1150
Person_754967558,Event_7003142364,Student,Live,1100,1150
Person_067411195,Event_7003142364,Student,Live,1100,1150
Person_131426244,Event_8203878638,Student,Live,1200,1450
Person_301526461,Event_8203878638,Student,Live,1200,1450
Person_724730597,Event_8203878638,Student,Live,1200,1450
Person_991942872,Event_8203878638,Student,Live,1200,1450
Person_889028817,Event_8203878638,Student,Live,1200,1450
Person_204089545,Event_8203878638,Student,Live,1200,1450
Person_242220328,Event_8203878638,Student,Live,1200,1450
Person_131426244,Event_3203851552,Student,Live,1100,1150
Person_754967558,Event_3203851552,Student,Live,1100,1150
Person_067411195,Event_3203851552,Student,Live,1100,1150
Person_131426244,Event_9884213261,Student,Live,1200,1350
Person_301526461,Event_9884213261,Student,Live,1200,1350
Person_724730597,Event_9884213261,Student,Live,1200,1350
Person_991942872,Event_9884213261,Student,Live,1200,1350
Person_889028817,Event_9884213261,Student,Live,1200,1350
Person_204089545,Event_9884213261,Student,Live,1200,1350
Person_242220328,Event_9884213261,Student,Live,1200,1350
Person_131426244,Event_3699958975,Student,Live,1600,1750
Person_835836744,Event_3699958975,Student,Live,1600,1750
Person_476047677,Event_3699958975,Student,Live,1600,1750
Person_651378881,Event_3699958975,Student,Live,1600,1750
Person_280036837,Event_3699958975,Student,Live,1600,1750
Person_288388313,Event_3699958975,Student,Live,1600,1750
Person_131426244,Event_3634119757,Student,Live,900,950
Person_754967558,Event_3634119757,Student,Live,900,950
Person_067411195,Event_3634119757,Student,Live,900,950
Person_131426244,Event_3403367730,Student,Live,1400,1520
Person_739093301,Event_3403367730,Student,Live,1400,1520
Person_403441448,Event_3403367730,Student,Live,1400,1520
Person_335117990,Event_5174562864,Student,Live,1200,1350
Person_458562679,Event_5174562864,Student,Live,1200,1350
Person_335117990,Event_0619082938,Student,Live,1200,1350
Person_458562679,Event_0619082938,Student,Live,1200,1350
Person_335117990,Event_2047815605,Student,Live,1430,1550
Person_083059506,Event_2047815605,Student,Live,1430,1550
Person_587586933,Event_2047815605,Student,Live,1430,1550
Person_911704514,Event_8590410773,Student,Live,1200,1250
Person_824633096,Event_8590410773,Student,Live,1200,1250
Person_476047677,Event_8590410773,Student,Live,1200,1250
Person_248861095,Event_8590410773,Student,Live,1200,1250
Person_847250258,Event_8590410773,Student,Live,1200,1250
Person_256582771,Event_8590410773,Student,Live,1200,1250
Person_386308903,Event_8590410773,Student,Live,1200,1250
Person_911704514,Event_2020915083,Student,Live,1000,1150
Person_014357837,Event_2020915083,Student,Live,1000,1150
Person_543158487,Event_2020915083,Student,Live,1000,1150
Person_162185776,Event_2020915083,Student,Live,1000,1150
Person_242232758,Event_2020915083,Student,Live,1000,1150
Person_683503951,Event_2020915083,Student,Live,1000,1150
Person_828987076,Event_2020915083,Student,Live,1000,1150
Person_911704514,Event_6856339219,Student,Live,1200,1320
Person_824633096,Event_6856339219,Student,Live,1200,1320
Person_476047677,Event_6856339219,Student,Live,1200,1320
Person_248861095,Event_6856339219,Student,Live,1200,1320
Person_847250258,Event_6856339219,Student,Live,1200,1320
Person_256582771,Event_6856339219,Student,Live,1200,1320
Person_386308903,Event_6856339219,Student,Live,1200,1320
Person_911704514,Event_9157699580,Student,Live,1000,1150
Person_014357837,Event_9157699580,Student,Live,1000,1150
Person_543158487,Event_9157699580,Student,Live,1000,1150
Person_162185776,Event_9157699580,Student,Live,1000,1150
Person_242232758,Event_9157699580,Student,Live,1000,1150
Person_683503951,Event_9157699580,Student,Live,1000,1150
Person_828987076,Event_9157699580,Student,Live,1000,1150
Person_911704514,Event_9447277122,Student,Live,1600,1650
Person_824633096,Event_9447277122,Student,Live,1600,1650
Person_476047677,Event_9447277122,Student,Live,1600,1650
Person_248861095,Event_9447277122,Student,Live,1600,1650
Person_847250258,Event_9447277122,Student,Live,1600,1650
Person_256582771,Event_9447277122,Student,Live,1600,1650
Person_386308903,Event_9447277122,Student,Live,1600,1650
Person_911704514,Event_6339077823,Student,Live,1000,1150
Person_014357837,Event_6339077823,Student,Live,1000,1150
Person_543158487,Event_6339077823,Student,Live,1000,1150
Person_162185776,Event_6339077823,Student,Live,1000,1150
Person_242232758,Event_6339077823,Student,Live,1000,1150
Person_683503951,Event_6339077823,Student,Live,1000,1150
Person_828987076,Event_6339077823,Student,Live,1000,1150
Person_911704514,Event_9822182505,Student,Live,1200,1320
Person_824633096,Event_9822182505,Student,Live,1200,1320
Person_476047677,Event_9822182505,Student,Live,1200,1320
Person_248861095,Event_9822182505,Student,Live,1200,1320
Person_847250258,Event_9822182505,Student,Live,1200,1320
Person_256582771,Event_9822182505,Student,Live,1200,1320
Person_386308903,Event_9822182505,Student,Live,1200,1320
Person_253849940,Event_0349789970,Student,Live,900,1150
Person_098699520,Event_0349789970,Student,Live,900,1150
Person_137245592,Event_1776940735,Student,Live,800,950
Person_983774263,Event_1776940735,Student,Live,800,950
Person_868744227,Event_1776940735,Student,Live,800,950
Person_355176464,Event_1776940735,Student,Live,800,950
Person_997441692,Event_1776940735,Student,Live,800,950
Person_594859326,Event_1776940735,Student,Live,800,950
Person_652251022,Event_1776940735,Student,Live,800,950
Person_137245592,Event_2020860094,Student,Live,1400,1550
Person_718079219,Event_2020860094,Student,Live,1400,1550
Person_828625676,Event_2020860094,Student,Live,1400,1550
Person_067998153,Event_2020860094,Student,Live,1400,1550
Person_919294490,Event_2020860094,Student,Live,1400,1550
Person_786943548,Event_2020860094,Student,Live,1400,1550
Person_651360677,Event_2020860094,Student,Live,1400,1550
Person_815179178,Event_2020860094,Student,Live,1400,1550
Person_137245592,Event_7524225454,Student,Live,800,950
Person_983774263,Event_7524225454,Student,Live,800,950
Person_868744227,Event_7524225454,Student,Live,800,950
Person_355176464,Event_7524225454,Student,Live,800,950
Person_997441692,Event_7524225454,Student,Live,800,950
Person_594859326,Event_7524225454,Student,Live,800,950
Person_652251022,Event_7524225454,Student,Live,800,950
Person_137245592,Event_1534721069,Student,Live,1400,1550
Person_718079219,Event_1534721069,Student,Live,1400,1550
Person_828625676,Event_1534721069,Student,Live,1400,1550
Person_067998153,Event_1534721069,Student,Live,1400,1550
Person_919294490,Event_1534721069,Student,Live,1400,1550
Person_786943548,Event_1534721069,Student,Live,1400,1550
Person_651360677,Event_1534721069,Student,Live,1400,1550
Person_815179178,Event_1534721069,Student,Live,1400,1550
Person_681930235,Event_1611091022,Student,Live,800,850
Person_508020479,Event_1611091022,Student,Live,800,850
Person_743370593,Event_1611091022,Student,Live,800,850
Person_870404234,Event_1611091022,Student,Live,800,850
Person_364235154,Event_1611091022,Student,Live,800,850
Person_168127338,Event_1611091022,Student,Live,800,850
Person_529359506,Event_1611091022,Student,Live,800,850
Person_044007904,Event_1611091022,Student,Live,800,850
Person_681930235,Event_1245144287,Student,Live,1000,1150
Person_875737711,Event_1245144287,Student,Live,1000,1150
Person_530168740,Event_1245144287,Student,Live,1000,1150
Person_323611527,Event_1245144287,Student,Live,1000,1150
Person_681930235,Event_5845807567,Student,Live,1200,1320
Person_508020479,Event_5845807567,Student,Live,1200,1320
Person_743370593,Event_5845807567,Student,Live,1200,1320
Person_870404234,Event_5845807567,Student,Live,1200,1320
Person_364235154,Event_5845807567,Student,Live,1200,1320
Person_168127338,Event_5845807567,Student,Live,1200,1320
Person_529359506,Event_5845807567,Student,Live,1200,1320
Person_044007904,Event_5845807567,Student,Live,1200,1320
Person_681930235,Event_2032823254,Student,Live,900,1050
Person_989165938,Event_2032823254,Student,Live,900,1050
Person_280036837,Event_2032823254,Student,Live,900,1050
Person_716797592,Event_2032823254,Student,Live,900,1050
Person_681930235,Event_9174802401,Student,Live,1200,1250
Person_508020479,Event_9174802401,Student,Live,1200,1250
Person_743370593,Event_9174802401,Student,Live,1200,1250
Person_870404234,Event_9174802401,Student,Live,1200,1250
Person_364235154,Event_9174802401,Student,Live,1200,1250
Person_168127338,Event_9174802401,Student,Live,1200,1250
Person_529359506,Event_9174802401,Student,Live,1200,1250
Person_044007904,Event_9174802401,Student,Live,1200,1250
Person_681930235,Event_0154115146,Student,Live,1000,1150
Person_875737711,Event_0154115146,Student,Live,1000,1150
Person_530168740,Event_0154115146,Student,Live,1000,1150
Person_323611527,Event_0154115146,Student,Live,1000,1150
Person_681930235,Event_9521221950,Student,Live,1200,1320
Person_508020479,Event_9521221950,Student,Live,1200,1320
Person_743370593,Event_9521221950,Student,Live,1200,1320
Person_870404234,Event_9521221950,Student,Live,1200,1320
Person_364235154,Event_9521221950,Student,Live,1200,1320
Person_168127338,Event_9521221950,Student,Live,1200,1320
Person_529359506,Event_9521221950,Student,Live,1200,1320
Person_044007904,Event_9521221950,Student,Live,1200,1320
Person_150104733,Event_0873098558,Student,Live,800,950
Person_784476238,Event_0873098558,Student,Live,800,950
Person_892675620,Event_0873098558,Student,Live,800,950
Person_663304046,Event_0873098558,Student,Live,800,950
Person_896529670,Event_0873098558,Student,Live,800,950
Person_151700383,Event_0873098558,Student,Live,800,950
Person_470962269,Event_0873098558,Student,Live,800,950
Person_150104733,Event_2644285532,Student,Live,800,950
Person_784476238,Event_2644285532,Student,Live,800,950
Person_892675620,Event_2644285532,Student,Live,800,950
Person_663304046,Event_2644285532,Student,Live,800,950
Person_896529670,Event_2644285532,Student,Live,800,950
Person_151700383,Event_2644285532,Student,Live,800,950
Person_161899924,Event_6223874861,Student,Live,900,950
Person_919294490,Event_6223874861,Student,Live,900,950
Person_467229809,Event_6223874861,Student,Live,900,950
Person_242704765,Event_6223874861,Student,Live,900,950
Person_885690064,Event_6223874861,Student,Live,900,950
Person_161899924,Event_8941213447,Student,Live,1000,1150
Person_180475586,Event_8941213447,Student,Live,1000,1150
Person_731726091,Event_8941213447,Student,Live,1000,1150
Person_098791803,Event_8941213447,Student,Live,1000,1150
Person_579372015,Event_8941213447,Student,Live,1000,1150
Person_161899924,Event_1983036705,Student,Live,1200,1320
Person_919294490,Event_1983036705,Student,Live,1200,1320
Person_467229809,Event_1983036705,Student,Live,1200,1320
Person_242704765,Event_1983036705,Student,Live,1200,1320
Person_885690064,Event_1983036705,Student,Live,1200,1320
Person_161899924,Event_8533026209,Student,Live,1000,1050
Person_919294490,Event_8533026209,Student,Live,1000,1050
Person_467229809,Event_8533026209,Student,Live,1000,1050
Person_242704765,Event_8533026209,Student,Live,1000,1050
Person_885690064,Event_8533026209,Student,Live,1000,1050
Person_161899924,Event_7835943410,Student,Live,1000,1150
Person_180475586,Event_7835943410,Student,Live,1000,1150
Person_731726091,Event_7835943410,Student,Live,1000,1150
Person_098791803,Event_7835943410,Student,Live,1000,1150
Person_579372015,Event_7835943410,Student,Live,1000,1150
Person_161899924,Event_8170149380,Student,Live,1200,1320
Person_919294490,Event_8170149380,Student,Live,1200,1320
Person_467229809,Event_8170149380,Student,Live,1200,1320
Person_242704765,Event_8170149380,Student,Live,1200,1320
Person_885690064,Event_8170149380,Student,Live,1200,1320
Person_401353546,Event_6193271226,Student,Live,800,850
Person_187462356,Event_6193271226,Student,Live,800,850
Person_744626243,Event_6193271226,Student,Live,800,850
Person_373899811,Event_6193271226,Student,Live,800,850
Person_841601108,Event_6193271226,Student,Live,800,850
Person_520506658,Event_6193271226,Student,Live,800,850
Person_955663619,Event_6193271226,Student,Live,800,850
Person_442276376,Event_6193271226,Student,Live,800,850
Person_401353546,Event_5694400305,Student,Live,1000,1050
Person_371208546,Event_5694400305,Student,Live,1000,1050
Person_564644849,Event_5694400305,Student,Live,1000,1050
Person_271563986,Event_5694400305,Student,Live,1000,1050
Person_554423982,Event_5694400305,Student,Live,1000,1050
Person_646811422,Event_5694400305,Student,Live,1000,1050
Person_993761543,Event_5694400305,Student,Live,1000,1050
Person_501930201,Event_5694400305,Student,Live,1000,1050
Person_630010569,Event_5694400305,Student,Live,1000,1050
Person_360249362,Event_5694400305,Student,Live,1000,1050
Person_107341055,Event_5694400305,Student,Live,1000,1050
Person_401353546,Event_3528508605,Student,Live,1200,1320
Person_888087772,Event_3528508605,Student,Live,1200,1320
Person_744626243,Event_3528508605,Student,Live,1200,1320
Person_789731112,Event_3528508605,Student,Live,1200,1320
Person_455046065,Event_3528508605,Student,Live,1200,1320
Person_775295709,Event_3528508605,Student,Live,1200,1320
Person_406528086,Event_3528508605,Student,Live,1200,1320
Person_144769377,Event_3528508605,Student,Live,1200,1320
Person_401353546,Event_2749353786,Student,Live,900,950
Person_888087772,Event_2749353786,Student,Live,900,950
Person_744626243,Event_2749353786,Student,Live,900,950
Person_789731112,Event_2749353786,Student,Live,900,950
Person_455046065,Event_2749353786,Student,Live,900,950
Person_775295709,Event_2749353786,Student,Live,900,950
Person_406528086,Event_2749353786,Student,Live,900,950
Person_144769377,Event_2749353786,Student,Live,900,950
Person_401353546,Event_2292238797,Student,Live,1000,1120
Person_371208546,Event_2292238797,Student,Live,1000,1120
Person_564644849,Event_2292238797,Student,Live,1000,1120
Person_271563986,Event_2292238797,Student,Live,1000,1120
Person_554423982,Event_2292238797,Student,Live,1000,1120
Person_646811422,Event_2292238797,Student,Live,1000,1120
Person_993761543,Event_2292238797,Student,Live,1000,1120
Person_501930201,Event_2292238797,Student,Live,1000,1120
Person_630010569,Event_2292238797,Student,Live,1000,1120
Person_360249362,Event_2292238797,Student,Live,1000,1120
Person_107341055,Event_2292238797,Student,Live,1000,1120
Person_401353546,Event_0383439699,Student,Live,1200,1250
Person_187462356,Event_0383439699,Student,Live,1200,1250
Person_744626243,Event_0383439699,Student,Live,1200,1250
Person_373899811,Event_0383439699,Student,Live,1200,1250
Person_841601108,Event_0383439699,Student,Live,1200,1250
Person_520506658,Event_0383439699,Student,Live,1200,1250
Person_955663619,Event_0383439699,Student,Live,1200,1250
Person_442276376,Event_0383439699,Student,Live,1200,1250
Person_401353546,Event_0611423486,Student,Live,800,950
Person_452939971,Event_0611423486,Student,Live,800,950
Person_581997798,Event_0611423486,Student,Live,800,950
Person_130432660,Event_0611423486,Student,Live,800,950
Person_401353546,Event_3220124317,Student,Live,1200,1250
Person_187462356,Event_3220124317,Student,Live,1200,1250
Person_744626243,Event_3220124317,Student,Live,1200,1250
Person_373899811,Event_3220124317,Student,Live,1200,1250
Person_841601108,Event_3220124317,Student,Live,1200,1250
Person_520506658,Event_3220124317,Student,Live,1200,1250
Person_955663619,Event_3220124317,Student,Live,1200,1250
Person_442276376,Event_3220124317,Student,Live,1200,1250
Person_401353546,Event_3243720787,Student,Live,1400,1450
Person_888087772,Event_3243720787,Student,Live,1400,1450
Person_744626243,Event_3243720787,Student,Live,1400,1450
Person_789731112,Event_3243720787,Student,Live,1400,1450
Person_455046065,Event_3243720787,Student,Live,1400,1450
Person_775295709,Event_3243720787,Student,Live,1400,1450
Person_406528086,Event_3243720787,Student,Live,1400,1450
Person_144769377,Event_3243720787,Student,Live,1400,1450
Person_401353546,Event_0932485576,Student,Live,1600,1650
Person_371208546,Event_0932485576,Student,Live,1600,1650
Person_564644849,Event_0932485576,Student,Live,1600,1650
Person_271563986,Event_0932485576,Student,Live,1600,1650
Person_554423982,Event_0932485576,Student,Live,1600,1650
Person_646811422,Event_0932485576,Student,Live,1600,1650
Person_993761543,Event_0932485576,Student,Live,1600,1650
Person_501930201,Event_0932485576,Student,Live,1600,1650
Person_630010569,Event_0932485576,Student,Live,1600,1650
Person_360249362,Event_0932485576,Student,Live,1600,1650
Person_107341055,Event_0932485576,Student,Live,1600,1650
Person_401353546,Event_0555208431,Student,Live,1200,1320
Person_888087772,Event_0555208431,Student,Live,1200,1320
Person_744626243,Event_0555208431,Student,Live,1200,1320
Person_789731112,Event_0555208431,Student,Live,1200,1320
Person_455046065,Event_0555208431,Student,Live,1200,1320
Person_775295709,Event_0555208431,Student,Live,1200,1320
Person_406528086,Event_0555208431,Student,Live,1200,1320
Person_144769377,Event_0555208431,Student,Live,1200,1320
Person_401353546,Event_9259855498,Student,Live,1000,1120
Person_371208546,Event_9259855498,Student,Live,1000,1120
Person_564644849,Event_9259855498,Student,Live,1000,1120
Person_271563986,Event_9259855498,Student,Live,1000,1120
Person_554423982,Event_9259855498,Student,Live,1000,1120
Person_646811422,Event_9259855498,Student,Live,1000,1120
Person_993761543,Event_9259855498,Student,Live,1000,1120
Person_501930201,Event_9259855498,Student,Live,1000,1120
Person_630010569,Event_9259855498,Student,Live,1000,1120
Person_360249362,Event_9259855498,Student,Live,1000,1120
Person_107341055,Event_9259855498,Student,Live,1000,1120
Person_401353546,Event_5157513745,Student,Live,1200,1250
Person_187462356,Event_5157513745,Student,Live,1200,1250
Person_744626243,Event_5157513745,Student,Live,1200,1250
Person_373899811,Event_5157513745,Student,Live,1200,1250
Person_841601108,Event_5157513745,Student,Live,1200,1250
Person_520506658,Event_5157513745,Student,Live,1200,1250
Person_955663619,Event_5157513745,Student,Live,1200,1250
Person_442276376,Event_5157513745,Student,Live,1200,1250
Person_835223610,Event_2318280405,Student,Live,830,950
Person_110883255,Event_2318280405,Student,Live,830,950
Person_258985190,Event_2318280405,Student,Live,830,950
Person_332623401,Event_2318280405,Student,Live,830,950
Person_835223610,Event_8150827871,Student,Live,1400,1550
Person_984918289,Event_8150827871,Student,Live,1400,1550
Person_039808705,Event_8150827871,Student,Live,1400,1550
Person_322103547,Event_8150827871,Student,Live,1400,1550
Person_923107738,Event_8150827871,Student,Live,1400,1550
Person_835223610,Event_5009862972,Student,Live,800,950
Person_376907080,Event_5009862972,Student,Live,800,950
Person_664187260,Event_5009862972,Student,Live,800,950
Person_992311571,Event_5009862972,Student,Live,800,950
Person_023193282,Event_5009862972,Student,Live,800,950
Person_190491395,Event_5009862972,Student,Live,800,950
Person_764843218,Event_5009862972,Student,Live,800,950
Person_835223610,Event_9114063308,Student,Live,1100,1350
Person_212921907,Event_9114063308,Student,Live,1100,1350
Person_835223610,Event_7635649751,Student,Live,830,950
Person_110883255,Event_7635649751,Student,Live,830,950
Person_258985190,Event_7635649751,Student,Live,830,950
Person_332623401,Event_7635649751,Student,Live,830,950
Person_835223610,Event_2329348625,Student,Live,1400,1550
Person_984918289,Event_2329348625,Student,Live,1400,1550
Person_039808705,Event_2329348625,Student,Live,1400,1550
Person_322103547,Event_2329348625,Student,Live,1400,1550
Person_923107738,Event_2329348625,Student,Live,1400,1550
Person_835223610,Event_4126706854,Student,Live,800,950
Person_376907080,Event_4126706854,Student,Live,800,950
Person_664187260,Event_4126706854,Student,Live,800,950
Person_992311571,Event_4126706854,Student,Live,800,950
Person_023193282,Event_4126706854,Student,Live,800,950
Person_190491395,Event_4126706854,Student,Live,800,950
Person_764843218,Event_4126706854,Student,Live,800,950
Person_296782343,Event_0295962223,Student,Live,1000,1150
Person_024566794,Event_0295962223,Student,Live,1000,1150
Person_296782343,Event_2639780851,Student,Live,1000,1150
Person_024566794,Event_2639780851,Student,Live,1000,1150
Person_457478705,Event_0237028821,Student,Live,1400,1450
Person_983774263,Event_0237028821,Student,Live,1400,1450
Person_333382326,Event_0237028821,Student,Live,1400,1450
Person_932370430,Event_0237028821,Student,Live,1400,1450
Person_375223277,Event_0237028821,Student,Live,1400,1450
Person_569179423,Event_0237028821,Student,Live,1400,1450
Person_322149433,Event_0237028821,Student,Live,1400,1450
Person_599331462,Event_0237028821,Student,Live,1400,1450
Person_110782205,Event_0237028821,Student,Live,1400,1450
Person_747842660,Event_0237028821,Student,Live,1400,1450
Person_500606780,Event_0237028821,Student,Live,1400,1450
Person_214231964,Event_0237028821,Student,Live,1400,1450
Person_022989229,Event_0237028821,Student,Live,1400,1450
Person_457478705,Event_3868925342,Student,Live,1600,1750
Person_498350943,Event_3868925342,Student,Live,1600,1750
Person_238397016,Event_3868925342,Student,Live,1600,1750
Person_788226136,Event_3868925342,Student,Live,1600,1750
Person_457478705,Event_4033828840,Student,Live,1400,1520
Person_258985190,Event_4033828840,Student,Live,1400,1520
Person_747842660,Event_4033828840,Student,Live,1400,1520
Person_457478705,Event_1545072619,Student,Live,1400,1450
Person_983774263,Event_1545072619,Student,Live,1400,1450
Person_333382326,Event_1545072619,Student,Live,1400,1450
Person_932370430,Event_1545072619,Student,Live,1400,1450
Person_375223277,Event_1545072619,Student,Live,1400,1450
Person_569179423,Event_1545072619,Student,Live,1400,1450
Person_322149433,Event_1545072619,Student,Live,1400,1450
Person_599331462,Event_1545072619,Student,Live,1400,1450
Person_110782205,Event_1545072619,Student,Live,1400,1450
Person_747842660,Event_1545072619,Student,Live,1400,1450
Person_500606780,Event_1545072619,Student,Live,1400,1450
Person_214231964,Event_1545072619,Student,Live,1400,1450
